tDayStart,tempAvg,energyHigh,energyLow,envergyAvg,xAvg,yAvg,zAvg
46.3886574074,669.6,12.1864186047,11.1726832899,11.5976384877,64693.5333333,795.2,65386.8333333
46.4094907407,668.333333333,12.3242790698,11.351758794,11.712564362,64693.4666667,794.866666667,65389.1
46.4303240741,664.633333333,12.0414729403,11.0476101916,11.6212241912,64693.9333333,795.433333333,65387.7333333
46.4511574074,663.566666667,11.9559233773,11.1010608599,11.5700302497,64692.5333333,795.966666667,65388.6666667
46.4719907407,662.5,12.1240930233,11.3195530726,11.682230994,64694.1,795.066666667,65387.9
46.4928240741,663.357142857,12.2482784292,11.057531186,11.7700793106,64693.1071429,795.107142857,65387.3214286
46.5136805556,663.733333333,11.840372093,11.0634654755,11.4436035704,64692.3333333,796.133333333,65388.7666667
46.5345138889,665.066666667,12.1662013773,11.2755861556,11.5685737592,64692.3666667,796.6,65386.1
46.5553472222,665.966666667,12.0288372093,11.3087223359,11.6812447507,64693.1666667,795.533333333,65388.0666667
46.5761805556,668.766666667,12.2845724907,11.360372093,11.7594630652,64692.6333333,796.366666667,65387.3333333
46.5970138889,670.366666667,11.9737576773,11.0264382796,11.5796781965,64692.2,796.6,65386.7666667
46.6178472222,671.3,11.9022892239,11.0029761905,11.4393577426,64692.4,796.7,65387.8666667
46.6386805556,673.066666667,12.1130531796,11.288,11.6664520705,64691.8,796.7,65386.2
46.6595138889,677.642857143,12.5246328314,11.569305091,11.9699914879,64692.2142857,796.5,65386.0357143
46.6803935185,680.766666667,12.1713754647,11.4170536875,11.81826877,64692.6666667,796.7,65387.4
46.7012268519,685.333333333,12.1097085576,11.5452518119,11.8417471536,64691.5666667,797.033333333,65386.9333333
46.7220601852,687.466666667,12.2820274786,11.3177431329,11.7326241755,64691.4,797.466666667,65386.5666667
46.7428935185,692.233333333,11.9756867112,11.3837295691,11.6480308555,64692.1,796.633333333,65386.4666667
46.7637268519,697.566666667,11.9068299926,11.2044270833,11.521135927,64691.9,797.366666667,65385.9
46.7845601852,699.8,12.1402757079,10.7089593767,11.4447424049,64691.3,796.866666667,65386.2666667
46.8053935185,704.133333333,11.689572143,10.738073139,11.2399266159,64691.2666667,796.833333333,65385.8333333
46.8262268519,711.607142857,11.2776335312,9.32740081572,10.3033069204,64692.25,795.607142857,65386.25
46.8471064815,729.1,9.52768005925,8.24158342582,8.77328632039,64691.5333333,796.9,65384.1333333
46.8679398148,736.366666667,10.2566617321,8.52182759896,9.16319949948,64692.2333333,795.766666667,65386.0
46.8887731481,731.1,10.9320496204,9.384572697,10.1897325258,64691.6,796.433333333,65385.5
46.9096064815,720.0,11.5484528442,10.4884194923,11.0623569407,64692.6666667,796.166666667,65383.8
46.9304398148,712.0,11.5878428466,10.8416172107,11.187737168,64692.3,795.233333333,65385.8
46.9512731481,707.4,11.5458758109,10.7921764924,11.1251136474,64692.4333333,796.033333333,65385.2666667
