report_id,"report_filename_id",nest_id,param_id,days_active,report_number,"report_starttime","secs_per_rec","num_records","report_datetime"
1,"2014-08-12_AA0028_r-061-04",1,0,61,4,"2014-10-11 09:32:06","60","240","2014-10-11 13:32:09"
2,"2014-08-12_AA0028_r-049-03",1,0,49,3,"2014-09-29 05:28:45","60","240","2014-09-29 09:28:46"
3,"2014-08-12_AA0028_r-060-02",1,0,60,2,"2014-10-10 01:31:42","60","240","2014-10-10 05:31:47"
4,"2014-08-06_AA0017_r-074-05",2,0,74,5,"2014-10-18 14:51:49","60","240","2014-10-18 18:51:52"
5,"2014-08-06_AA0017_r-063-04",2,0,63,4,"2014-10-07 10:49:03","60","240","2014-10-07 14:49:07"
6,"2014-08-12_AA0028_r-049-01",1,0,49,1,"2014-09-28 21:28:40","60","240","2014-09-29 01:28:41"
7,"2014-07-13_AA0009_r-051-06",3,0,51,6,"2014-09-01 17:35:08","60","240","2014-09-01 21:35:12"
8,"2014-07-28_AA0014_r-082-01",4,0,82,1,"2014-10-16 23:56:02","60","240","2014-10-17 03:56:05"
9,"2014-08-27_AA0027_r-069-06",5,0,69,6,"2014-11-03 17:40:31","60","240","2014-11-03 21:40:34"
10,"2014-07-13_AA0008_r-043-03",6,0,43,3,"2014-08-24 05:52:07","60","240","2014-08-24 09:52:10"
11,"2014-07-13_AA0008_r-080-01",6,0,80,1,"2014-09-29 20:26:07","60","240","2014-09-30 00:26:10"
12,"2014-07-13_AA0008_r-035-01",6,0,35,1,"2014-08-15 08:18:23","360","240","2014-08-16 08:18:53"
13,"2014-07-20_AA0011_r-041-04",7,0,41,4,"2014-08-29 16:48:44","60","240","2014-08-29 20:48:47"
14,"2014-07-13_AA0009_r-059-02",3,0,59,2,"2014-09-09 02:59:40","60","240","2014-09-09 06:59:44"
15,"2014-07-13_AA0008_r-064-01",6,0,64,1,"2014-09-13 20:16:04","60","240","2014-09-14 00:16:07"
16,"2014-07-13_AA0008_r-044-01",6,0,44,1,"2014-08-24 21:52:19","60","240","2014-08-25 01:52:21"
17,"2014-08-27_AA0027_r-042-06",5,0,42,6,"2014-10-07 17:45:00","60","240","2014-10-07 21:49:18"
18,"2014-08-06_AA0017_r-055-06",2,0,55,6,"2014-09-29 18:47:11","60","240","2014-09-29 22:47:13"
19,"2014-06-20_AA0013_r-067-06",8,0,67,6,"2014-08-25 18:36:52","60","240","2014-08-25 22:36:55"
20,"2014-07-23_AA0012_r-056-01",9,0,56,1,"2014-09-15 23:55:29","60","240","2014-09-16 03:55:32"
21,"2014-08-10_AA0025_r-058-02",10,0,58,2,"2014-10-06 00:45:51","60","240","2014-10-06 04:45:54"
22,"2014-08-21_AA0026_r-054-02",11,0,54,2,"2014-10-13 03:55:17","60","240","2014-10-13 07:55:19"
23,"2014-08-12_AA0028_r-067-06",1,0,67,6,"2014-10-17 17:33:48","60","240","2014-10-17 21:33:51"
24,"2014-07-23_AA0012_r-046-06",9,0,46,6,"2014-09-06 19:52:38","60","240","2014-09-06 23:52:41"
25,"2014-06-20_AA0013_r-071-01",8,0,71,1,"2014-08-28 22:37:41","60","240","2014-08-29 02:37:44"
26,"2014-07-28_AA0014_r-067-01",4,0,67,1,"2014-10-01 23:38:48","60","240","2014-10-02 03:38:51"
27,"2014-07-28_AA0014_r-061-02",4,0,61,2,"2014-09-26 03:37:10","60","240","2014-09-26 07:37:13"
28,"2014-08-21_AA0026_r-051-06",11,0,51,6,"2014-10-10 19:54:41","60","240","2014-10-10 23:54:43"
29,"2014-07-20_AA0011_r-043-04",7,0,43,4,"2014-08-31 08:49:10","60","240","2014-08-31 12:49:13"
30,"2014-09-24_AA0012_r-043-01",12,0,43,1,"2014-11-04 22:08:37","60","240","2014-11-05 02:08:40"
31,"2014-07-22_AA0024_r-066-05",13,0,66,5,"2014-09-25 15:14:44","60","240","2014-09-25 19:14:47"
32,"2014-06-20_AA0013_r-072-05",8,0,72,5,"2014-08-30 14:38:07","60","240","2014-08-30 18:38:10"
33,"2014-06-20_AA0013_r-074-02",8,0,74,2,"2014-09-01 02:38:30","60","240","2014-09-01 06:38:33"
34,"2014-08-06_AA0017_r-068-04",2,0,68,4,"2014-10-12 10:50:18","60","240","2014-10-12 14:50:21"
35,"2014-06-20_AA0013_r-095-02",8,0,95,2,"2014-09-22 00:29:57","60","240","2014-09-22 04:30:01"
36,"2014-07-23_AA0012_r-051-04",9,0,51,4,"2014-09-11 11:54:05","60","240","2014-09-11 15:54:07"
37,"2014-06-20_AA0013_r-088-03",8,0,88,3,"2014-09-15 04:28:12","60","240","2014-09-15 08:28:14"
38,"2014-07-13_AA0008_r-062-05",6,0,62,5,"2014-09-12 12:15:44","60","240","2014-09-12 16:15:47"
39,"2014-07-22_AA0024_r-065-03",13,0,65,3,"2014-09-24 07:14:22","60","240","2014-09-24 11:14:28"
40,"2014-06-20_AA0013_r-085-02",8,0,85,2,"2014-09-12 00:27:23","60","240","2014-09-12 04:27:26"
41,"2014-09-24_AA0012_r-053-01",12,0,53,1,"2014-11-14 22:11:08","60","240","2014-11-15 02:11:11"
42,"2014-07-23_AA0012_r-044-02",9,0,44,2,"2014-09-04 03:51:47","60","240","2014-09-04 07:51:50"
43,"2014-08-12_AA0028_r-072-04",1,0,72,4,"2014-10-22 09:42:39","60","240","2014-10-22 13:42:44"
44,"2014-07-22_AA0024_r-058-03",13,0,58,3,"2014-09-17 07:12:42","60","240","2014-09-17 11:12:42"
45,"2014-08-06_AA0017_r-077-06",2,0,77,6,"2014-10-21 19:02:04","60","240","2014-10-21 23:02:08"
46,"2014-08-12_AA0028_r-063-06",1,0,63,6,"2014-10-13 17:32:45","60","240","2014-10-13 21:32:47"
47,"2014-07-23_AA0012_r-051-02",9,0,51,2,"2014-09-11 03:54:00","60","240","2014-09-11 07:54:01"
48,"2014-08-21_AA0026_r-054-01",11,0,54,1,"2014-10-12 23:55:14","60","240","2014-10-13 03:55:17"
49,"2014-07-13_AA0008_r-070-05",6,0,70,5,"2014-09-20 12:23:39","60","240","2014-09-20 16:23:42"
50,"2014-07-13_AA0008_r-060-03",6,0,60,3,"2014-09-10 04:09:16","60","240","2014-09-10 08:09:19"
51,"2014-09-24_AA0012_r-042-03",12,0,42,3,"2014-11-04 06:08:27","60","240","2014-11-04 10:08:30"
52,"2014-06-20_AA0013_r-084-04",8,0,84,4,"2014-09-11 08:27:12","60","240","2014-09-11 12:27:15"
53,"2014-07-13_AA0009_r-064-04",3,0,64,4,"2014-09-14 11:01:10","60","240","2014-09-14 15:05:27"
54,"2014-06-20_AA0013_r-092-05",8,0,92,5,"2014-09-19 12:29:19","60","240","2014-09-19 16:29:21"
55,"2014-07-16_AA0010_r-035-01",14,0,35,1,"2014-08-18 11:00:53","360","0","2014-08-19 08:21:58"
56,"2014-07-28_AA0014_r-072-03",4,0,72,3,"2014-10-07 07:40:18","60","240","2014-10-07 11:40:21"
57,"2014-07-13_AA0008_r-045-01",6,0,45,1,"2014-08-25 21:07:12","60","240","2014-08-26 01:07:14"
58,"2014-07-13_AA0008_r-067-03",6,0,67,3,"2014-09-17 04:22:48","60","240","2014-09-17 08:22:50"
59,"2014-09-24_AA0012_r-044-03",12,0,44,3,"2014-11-06 06:08:58","60","240","2014-11-06 10:09:00"
60,"2014-07-20_AA0011_r-045-06",7,0,45,6,"2014-09-02 16:49:45","60","240","2014-09-02 20:54:02"
61,"2014-06-20_AA0013_r-070-02",8,0,70,2,"2014-08-28 02:37:28","60","240","2014-08-28 06:37:30"
62,"2014-08-21_AA0026_r-045-05",11,0,45,5,"2014-10-04 15:53:03","60","240","2014-10-04 19:53:06"
63,"2014-08-27_AA0027_r-068-05",5,0,68,5,"2014-11-02 13:40:09","60","240","2014-11-02 17:40:10"
64,"2014-06-20_AA0013_r-082-05",8,0,82,5,"2014-09-09 12:26:44","60","240","2014-09-09 16:26:46"
65,"2014-07-13_AA0008_r-048-01",6,0,48,1,"2014-08-28 22:21:33","60","240","2014-08-29 02:21:36"
66,"2014-07-13_AA0008_r-042-04",6,0,42,4,"2014-08-23 09:51:55","60","240","2014-08-23 13:51:57"
67,"2014-08-06_AA0017_r-053-02",2,0,53,2,"2014-09-27 02:46:31","60","240","2014-09-27 06:46:34"
68,"2014-08-12_AA0028_r-058-04",1,0,58,4,"2014-10-08 09:31:14","60","240","2014-10-08 13:31:17"
69,"2014-07-28_AA0014_r-071-02",4,0,71,2,"2014-10-06 03:39:59","60","240","2014-10-06 07:40:01"
70,"2014-07-13_AA0008_r-066-02",6,0,66,2,"2014-09-16 00:22:28","60","240","2014-09-16 04:22:31"
71,"2014-08-27_AA0027_r-080-02",5,0,80,2,"2014-11-14 01:50:44","60","240","2014-11-14 05:50:45"
72,"2014-06-20_AA0013_r-099-04",8,0,99,4,"2014-09-26 08:31:04","60","240","2014-09-26 12:31:06"
73,"2014-08-27_AA0027_r-076-05",5,0,76,5,"2014-11-10 13:49:38","60","240","2014-11-10 17:49:44"
74,"2014-08-10_AA0025_r-059-01",10,0,59,1,"2014-10-06 20:46:05","60","240","2014-10-07 00:46:08"
75,"2014-07-20_AA0011_r-063-01",7,0,63,1,"2014-09-19 21:01:06","60","240","2014-09-20 01:01:09"
76,"2014-07-20_AA0011_r-049-05",7,0,49,5,"2014-09-06 12:57:47","60","240","2014-09-06 16:57:50"
77,"2014-06-20_AA0013_r-098-03",8,0,98,3,"2014-09-25 04:30:46","60","240","2014-09-25 08:30:48"
78,"2014-08-12_AA0028_r-073-01",1,0,73,1,"2014-10-22 21:42:47","60","240","2014-10-23 01:42:49"
79,"2014-07-23_AA0012_r-044-05",9,0,44,5,"2014-09-04 15:51:59","60","240","2014-09-04 19:52:01"
80,"2014-06-20_AA0013_r-089-03",8,0,89,3,"2014-09-16 04:28:27","60","240","2014-09-16 08:28:30"
81,"2014-07-13_AA0008_r-058-05",6,0,58,5,"2014-09-08 12:08:51","60","240","2014-09-08 16:08:53"
82,"2014-08-27_AA0027_r-076-06",5,0,76,6,"2014-11-10 17:49:44","60","240","2014-11-10 21:49:47"
83,"2014-07-16_AA0010_r-069-05",14,0,69,5,"2014-09-22 12:32:14","60","240","2014-09-22 16:32:16"
84,"2014-07-23_AA0012_r-029-01",9,0,29,1,"2014-08-19 12:02:47","360","240","2014-08-20 12:01:50"
85,"2014-08-27_AA0027_r-067-06",5,0,67,6,"2014-11-01 18:39:54","60","240","2014-11-01 22:39:57"
86,"2014-07-16_AA0010_r-065-03",14,0,65,3,"2014-09-18 04:30:53","60","240","2014-09-18 08:30:55"
87,"2014-08-06_AA0017_r-056-06",2,0,56,6,"2014-09-30 18:47:25","60","240","2014-09-30 22:47:28"
88,"2014-07-28_AA0014_r-070-02",4,0,70,2,"2014-10-05 03:39:41","60","240","2014-10-05 07:39:45"
89,"2014-07-20_AA0011_r-053-06",7,0,53,6,"2014-09-10 16:58:50","60","240","2014-09-10 20:58:52"
90,"2014-07-23_AA0012_r-060-04",9,0,60,4,"2014-09-20 11:56:51","60","240","2014-09-20 15:56:57"
91,"2014-08-12_AA0028_r-071-01",1,0,71,1,"2014-10-20 21:42:14","60","240","2014-10-21 01:42:16"
92,"2014-07-13_AA0008_r-044-02",6,0,44,2,"2014-08-25 01:52:21","60","240","2014-08-25 05:52:24"
93,"2014-07-28_AA0014_r-065-03",4,0,65,3,"2014-09-30 07:38:21","60","240","2014-09-30 11:38:23"
94,"2014-09-24_AA0012_r-055-06",12,0,55,6,"2014-11-17 18:11:52","60","240","2014-11-17 22:11:53"
95,"2014-08-27_AA0027_r-053-03",5,0,53,3,"2014-10-18 06:28:09","60","240","2014-10-18 10:28:15"
96,"2014-09-24_AA0012_r-042-05",12,0,42,5,"2014-11-04 14:08:32","60","240","2014-11-04 18:08:35"
97,"2014-08-27_AA0027_r-041-02",5,0,41,2,"2014-10-06 13:44:38","60","240","2014-10-06 17:44:42"
98,"2014-07-13_AA0008_r-051-02",6,0,51,2,"2014-09-01 01:00:12","60","240","2014-09-01 05:00:14"
99,"2014-08-12_AA0028_r-053-06",1,0,53,6,"2014-10-03 17:30:00","60","240","2014-10-03 21:30:02"
100,"2014-08-27_AA0027_r-064-04",5,0,64,4,"2014-10-29 10:38:51","60","240","2014-10-29 14:38:56"
101,"2014-06-20_AA0013_r-068-04",8,0,68,4,"2014-08-26 10:37:03","60","240","2014-08-26 14:37:05"
102,"2014-07-28_AA0014_r-058-01",4,0,58,1,"2014-09-22 23:36:17","60","240","2014-09-23 03:36:20"
103,"2014-08-21_AA0026_r-045-02",11,0,45,2,"2014-10-04 03:52:56","60","240","2014-10-04 07:52:58"
104,"2014-07-20_AA0011_r-063-04",7,0,63,4,"2014-09-20 09:01:14","60","240","2014-09-20 13:01:17"
105,"2014-08-06_AA0017_r-060-03",2,0,60,3,"2014-10-04 06:48:17","60","240","2014-10-04 10:48:20"
106,"2014-08-21_AA0026_r-045-03",11,0,45,3,"2014-10-04 07:52:58","60","240","2014-10-04 11:53:01"
107,"2014-07-13_AA0008_r-050-07",6,0,50,7,"2014-08-31 13:00:03","60","240","2014-08-31 17:00:07"
108,"2014-06-20_AA0013_r-105-03",8,0,105,3,"2014-10-02 04:32:34","60","240","2014-10-02 08:32:36"
109,"2014-08-12_AA0028_r-051-01",1,0,51,1,"2014-09-30 21:29:10","60","240","2014-10-01 01:29:14"
110,"2014-08-10_AA0025_r-063-06",10,0,63,6,"2014-10-11 16:47:26","60","240","2014-10-11 20:47:28"
111,"2014-07-16_AA0010_r-061-01",14,0,61,1,"2014-09-13 20:22:30","60","240","2014-09-14 00:22:31"
112,"2014-08-06_AA0017_r-069-02",2,0,69,2,"2014-10-13 02:50:28","60","240","2014-10-13 06:50:31"
113,"2014-07-13_AA0009_r-059-04",3,0,59,4,"2014-09-09 10:59:46","60","240","2014-09-09 14:59:51"
114,"2014-07-13_AA0008_r-073-01",6,0,73,1,"2014-09-22 20:24:16","60","240","2014-09-23 00:24:18"
115,"2014-07-28_AA0014_r-080-05",4,0,80,5,"2014-10-15 15:48:29","60","240","2014-10-15 15:52:46"
116,"2014-07-28_AA0014_r-057-04",4,0,57,4,"2014-09-22 11:36:09","60","240","2014-09-22 15:36:11"
117,"2014-07-23_AA0012_r-049-03",9,0,49,3,"2014-09-09 07:53:28","60","240","2014-09-09 11:53:29"
118,"2014-09-24_AA0012_r-003-01",12,0,3,1,"2014-09-25 13:57:42","360","240","2014-09-26 13:56:45"
119,"2014-08-06_AA0017_r-063-02",2,0,63,2,"2014-10-07 02:48:59","60","240","2014-10-07 06:49:02"
120,"2014-07-13_AA0008_r-066-06",6,0,66,6,"2014-09-16 16:22:39","60","240","2014-09-16 20:22:42"
121,"2014-07-23_AA0012_r-042-06",9,0,42,6,"2014-09-02 19:51:22","60","240","2014-09-02 23:51:25"
122,"2014-07-16_AA0010_r-049-02",14,0,49,2,"2014-09-02 00:18:53","60","240","2014-09-02 04:18:56"
123,"2014-08-10_AA0025_r-066-03",10,0,66,3,"2014-10-14 04:48:07","60","240","2014-10-14 08:48:11"
124,"2014-07-16_AA0010_r-067-04",14,0,67,4,"2014-09-20 08:31:34","60","240","2014-09-20 12:31:37"
125,"2014-07-13_AA0009_r-056-04",3,0,56,4,"2014-09-06 09:36:25","60","240","2014-09-06 13:36:30"
126,"2014-07-13_AA0009_r-057-05",3,0,57,5,"2014-09-07 10:57:02","60","2","2014-09-07 10:59:13"
127,"2014-07-22_AA0024_r-067-01",13,0,67,1,"2014-09-25 23:14:50","60","240","2014-09-26 03:14:51"
128,"2014-07-28_AA0014_r-073-04",4,0,73,4,"2014-10-08 11:40:37","60","240","2014-10-08 15:40:40"
129,"2014-10-02_AA0007_r-001-01",15,0,1,1,"2014-10-01 08:05:17","60","0","2014-10-02 09:51:26"
130,"2014-07-28_AA0014_r-052-01",4,0,52,1,"2014-09-16 11:40:23","360","240","2014-09-17 11:39:28"
131,"2014-06-20_AA0013_r-060-05",8,0,60,5,"2014-08-18 14:37:21","60","240","2014-08-18 18:37:24"
132,"2014-08-21_AA0026_r-053-05",11,0,53,5,"2014-10-12 15:55:09","60","240","2014-10-12 19:55:12"
133,"2014-09-24_AA0012_r-044-04",12,0,44,4,"2014-11-06 10:09:00","60","240","2014-11-06 14:09:03"
134,"2014-09-24_AA0012_r-048-02",12,0,48,2,"2014-11-10 02:09:55","60","240","2014-11-10 06:09:58"
135,"2014-08-21_AA0026_r-057-05",11,0,57,5,"2014-10-16 15:56:12","60","240","2014-10-16 19:56:15"
136,"2014-07-20_AA0011_r-058-05",7,0,58,5,"2014-09-15 13:00:02","60","240","2014-09-15 17:00:04"
137,"2014-08-10_AA0025_r-062-06",10,0,62,6,"2014-10-10 16:47:08","60","240","2014-10-10 20:47:11"
138,"2014-07-13_AA0008_r-059-02",6,0,59,2,"2014-09-09 00:08:58","60","240","2014-09-09 04:09:01"
139,"2014-07-13_AA0008_r-078-04",6,0,78,4,"2014-09-28 08:25:42","60","240","2014-09-28 12:25:44"
140,"2014-07-28_AA0014_r-077-02",4,0,77,2,"2014-10-12 03:47:32","60","240","2014-10-12 07:47:35"
141,"2014-07-16_AA0010_r-043-04",14,0,43,4,"2014-08-27 08:18:25","60","240","2014-08-27 12:18:26"
142,"2014-06-20_AA0013_r-070-01",8,0,70,1,"2014-08-27 22:37:26","60","240","2014-08-28 02:37:28"
143,"2014-07-22_AA0024_r-062-04",13,0,62,4,"2014-09-21 11:13:43","60","240","2014-09-21 15:13:42"
144,"2014-08-21_AA0026_r-047-01",11,0,47,1,"2014-10-05 23:53:24","60","240","2014-10-06 03:53:27"
145,"2014-07-16_AA0010_r-063-03",14,0,63,3,"2014-09-16 04:30:17","60","240","2014-09-16 08:30:22"
146,"2014-08-27_AA0027_r-083-01",5,0,83,1,"2014-11-16 21:51:37","60","240","2014-11-17 01:51:37"
147,"2014-07-20_AA0011_r-063-05",7,0,63,5,"2014-09-20 13:01:17","60","240","2014-09-20 17:01:18"
148,"2014-08-10_AA0025_r-057-03",10,0,57,3,"2014-10-05 04:45:38","60","240","2014-10-05 08:45:40"
149,"2014-07-28_AA0014_r-087-01",4,0,87,1,"2014-10-21 20:04:36","60","240","2014-10-22 00:04:39"
150,"2014-07-20_AA0011_r-050-06",7,0,50,6,"2014-09-07 16:58:05","60","240","2014-09-07 20:58:08"
151,"2014-07-23_AA0012_r-055-06",9,0,55,6,"2014-09-15 19:55:28","60","240","2014-09-15 23:55:29"
152,"2014-08-06_AA0017_r-056-01",2,0,56,1,"2014-09-29 22:47:13","60","240","2014-09-30 02:47:15"
153,"2014-07-28_AA0014_r-040-06",4,0,40,6,"2014-09-05 19:49:13","60","240","2014-09-05 23:49:16"
154,"2014-08-12_AA0028_r-066-02",1,0,66,2,"2014-10-16 01:33:23","60","240","2014-10-16 05:33:26"
155,"2014-08-12_AA0028_r-062-04",1,0,62,4,"2014-10-12 09:32:21","60","240","2014-10-12 13:32:25"
156,"2014-08-06_AA0017_r-058-01",2,0,58,1,"2014-10-01 22:47:42","60","240","2014-10-02 02:47:45"
157,"2014-07-22_AA0024_r-068-06",13,0,68,6,"2014-09-27 19:15:18","60","240","2014-09-27 23:15:20"
158,"2014-08-27_AA0027_r-067-01",5,0,67,1,"2014-10-31 22:39:39","60","240","2014-11-01 02:39:41"
159,"2014-07-13_AA0009_r-062-01",3,0,62,1,"2014-09-11 23:00:27","60","240","2014-09-12 03:00:32"
160,"2014-07-20_AA0011_r-048-02",7,0,48,2,"2014-09-05 00:57:25","60","240","2014-09-05 04:57:28"
161,"2014-06-20_AA0013_r-069-04",8,0,69,4,"2014-08-27 10:37:18","60","240","2014-08-27 14:37:22"
162,"2014-08-12_AA0028_r-069-04",1,0,69,4,"2014-10-19 09:34:18","60","240","2014-10-19 13:34:21"
163,"2014-07-23_AA0012_r-046-04",9,0,46,4,"2014-09-06 11:52:32","60","240","2014-09-06 15:52:36"
164,"2014-09-24_AA0012_r-046-05",12,0,46,5,"2014-11-08 14:09:32","60","240","2014-11-08 18:09:35"
165,"2014-08-21_AA0026_r-050-04",11,0,50,4,"2014-10-09 11:54:19","60","240","2014-10-09 15:54:22"
166,"2014-08-21_AA0026_r-047-06",11,0,47,6,"2014-10-06 19:53:38","60","240","2014-10-06 23:53:40"
167,"2014-08-27_AA0027_r-036-01",5,0,36,1,"2014-09-30 13:50:01","360","240","2014-10-01 13:49:07"
168,"2014-08-10_AA0025_r-053-04",10,0,53,4,"2014-10-01 08:44:36","60","240","2014-10-01 12:44:39"
169,"2014-06-20_AA0013_r-091-04",8,0,91,4,"2014-09-18 08:29:00","60","240","2014-09-18 12:29:03"
170,"2014-08-27_AA0027_r-081-06",5,0,81,6,"2014-11-15 17:51:13","60","240","2014-11-15 21:51:19"
171,"2014-07-20_AA0011_r-059-04",7,0,59,4,"2014-09-16 09:00:14","60","240","2014-09-16 13:00:17"
172,"2014-08-27_AA0027_r-071-03",5,0,71,3,"2014-11-05 05:40:58","60","240","2014-11-05 09:40:59"
173,"2014-07-28_AA0014_r-062-02",4,0,62,2,"2014-09-27 03:37:27","60","240","2014-09-27 07:37:30"
174,"2014-06-20_AA0013_r-089-05",8,0,89,5,"2014-09-16 12:28:31","60","240","2014-09-16 16:28:35"
175,"2014-07-28_AA0014_r-077-04",4,0,77,4,"2014-10-12 11:47:37","60","240","2014-10-12 15:47:40"
176,"2014-08-06_AA0017_r-052-02",2,0,52,2,"2014-09-26 18:44:52","60","240","2014-09-26 22:46:28"
177,"2014-06-20_AA0013_r-100-05",8,0,100,5,"2014-09-27 12:31:22","60","240","2014-09-27 16:31:25"
178,"2014-07-28_AA0014_r-058-05",4,0,58,5,"2014-09-23 15:36:29","60","240","2014-09-23 19:36:31"
179,"2014-08-27_AA0027_r-082-01",5,0,82,1,"2014-11-15 21:51:19","60","240","2014-11-16 01:51:20"
180,"2014-06-20_AA0013_r-101-01",8,0,101,1,"2014-09-27 20:31:28","60","240","2014-09-28 00:31:30"
181,"2014-07-13_AA0008_r-055-03",6,0,55,3,"2014-09-05 04:24:20","60","240","2014-09-05 08:24:23"
182,"2014-07-13_AA0008_r-075-05",6,0,75,5,"2014-09-25 12:24:58","60","240","2014-09-25 16:25:01"
183,"2014-07-13_AA0008_r-050-05",6,0,50,5,"2014-08-31 12:03:14","60","55","2014-08-31 12:58:37"
184,"2014-07-16_AA0010_r-044-01",14,0,44,1,"2014-08-27 20:18:33","60","240","2014-08-28 00:18:35"
185,"2014-07-23_AA0012_r-046-03",9,0,46,3,"2014-09-06 07:52:29","60","240","2014-09-06 11:52:32"
186,"2014-07-16_AA0010_r-069-01",14,0,69,1,"2014-09-21 20:32:01","60","240","2014-09-22 00:32:04"
187,"2014-07-13_AA0009_r-056-01",3,0,56,1,"2014-09-05 21:36:17","60","240","2014-09-06 01:36:21"
188,"2014-07-20_AA0011_r-056-06",7,0,56,6,"2014-09-13 16:59:34","60","240","2014-09-13 20:59:37"
189,"2014-06-20_AA0013_r-084-05",8,0,84,5,"2014-09-11 12:27:15","60","240","2014-09-11 16:27:17"
190,"2014-07-22_AA0024_r-065-01",13,0,65,1,"2014-09-23 23:14:18","60","240","2014-09-24 03:14:21"
191,"2014-07-13_AA0008_r-052-01",6,0,52,1,"2014-09-01 21:06:15","60","240","2014-09-02 01:06:18"
192,"2014-07-22_AA0024_r-057-02",13,0,57,2,"2014-09-16 03:12:23","60","240","2014-09-16 07:12:26"
193,"2014-08-27_AA0027_r-076-04",5,0,76,4,"2014-11-10 09:49:38","60","240","2014-11-10 13:49:38"
194,"2014-07-16_AA0010_r-041-03",14,0,41,3,"2014-08-25 12:17:52","60","240","2014-08-25 16:17:55"
195,"2014-07-20_AA0011_r-055-02",7,0,55,2,"2014-09-12 00:59:10","60","240","2014-09-12 04:59:13"
196,"2014-08-21_AA0026_r-048-03",11,0,48,3,"2014-10-07 07:53:46","60","240","2014-10-07 11:53:48"
197,"2014-07-28_AA0014_r-048-01",4,0,48,1,"2014-09-12 11:44:00","360","240","2014-09-13 11:43:06"
198,"2014-07-20_AA0011_r-047-03",7,0,47,3,"2014-09-04 04:57:12","60","240","2014-09-04 08:57:15"
199,"2014-08-06_AA0017_r-064-03",2,0,64,3,"2014-10-08 06:49:16","60","240","2014-10-08 10:49:19"
200,"2014-07-28_AA0014_r-077-06",4,0,77,6,"2014-10-12 19:47:42","60","240","2014-10-12 23:47:46"
201,"2014-07-20_AA0011_r-060-03",7,0,60,3,"2014-09-17 05:00:27","60","240","2014-09-17 09:00:29"
202,"2014-07-28_AA0014_r-079-03",4,0,79,3,"2014-10-14 07:48:08","60","240","2014-10-14 11:48:10"
203,"2014-08-27_AA0027_r-074-05",5,0,74,5,"2014-11-08 13:41:57","60","240","2014-11-08 17:42:02"
204,"2014-07-13_AA0009_r-061-03",3,0,61,3,"2014-09-11 07:00:16","60","240","2014-09-11 11:00:18"
205,"2014-08-21_AA0026_r-043-04",11,0,43,4,"2014-10-02 11:45:25","60","240","2014-10-02 15:45:28"
206,"2014-08-10_AA0025_r-050-01",10,0,50,1,"2014-09-22 08:57:35","60","0","2014-09-28 12:42:21"
207,"2014-09-24_AA0012_r-050-03",12,0,50,3,"2014-11-12 06:10:27","60","240","2014-11-12 10:10:30"
208,"2014-07-13_AA0008_r-068-01",6,0,68,1,"2014-09-17 20:22:58","60","240","2014-09-18 00:23:00"
209,"2014-06-20_AA0013_r-064-03",8,0,64,3,"2014-08-22 06:37:08","60","240","2014-08-22 10:37:53"
210,"2014-07-13_AA0008_r-078-03",6,0,78,3,"2014-09-28 04:25:39","60","240","2014-09-28 08:25:42"
211,"2014-07-22_AA0024_r-047-01",13,0,47,1,"2014-09-05 23:20:16","60","240","2014-09-06 03:20:19"
212,"2014-07-13_AA0008_r-049-03",6,0,49,3,"2014-08-30 07:50:10","60","240","2014-08-30 11:50:12"
213,"2014-07-23_AA0012_r-055-01",9,0,55,1,"2014-09-14 23:55:12","60","240","2014-09-15 03:55:13"
214,"2014-08-21_AA0026_r-051-02",11,0,51,2,"2014-10-10 03:54:30","60","240","2014-10-10 07:54:33"
215,"2014-08-27_AA0027_r-075-03",5,0,75,3,"2014-11-09 05:42:11","60","240","2014-11-09 09:42:12"
216,"2014-07-16_AA0010_r-049-03",14,0,49,3,"2014-09-02 04:18:56","60","240","2014-09-02 08:18:59"
217,"2014-10-02_AA0007_r-002-01",15,0,2,1,"2014-10-02 09:51:26","60","240","2014-10-03 09:51:58"
218,"2014-06-20_AA0013_r-078-05",8,0,78,5,"2014-09-05 14:39:41","60","240","2014-09-05 18:39:43"
219,"2014-09-24_AA0012_r-045-04",12,0,45,4,"2014-11-07 10:09:14","60","240","2014-11-07 14:09:17"
220,"2014-07-16_AA0010_r-041-01",14,0,41,1,"2014-08-24 08:18:43","360","240","2014-08-25 08:17:47"
221,"2014-07-23_AA0012_r-055-02",9,0,55,2,"2014-09-15 03:55:13","60","240","2014-09-15 07:55:15"
222,"2014-06-20_AA0013_r-084-06",8,0,84,6,"2014-09-11 16:27:17","60","240","2014-09-11 20:27:20"
223,"2014-07-20_AA0011_r-067-03",7,0,67,3,"2014-09-24 05:02:11","60","240","2014-09-24 09:02:13"
224,"2014-06-20_AA0013_r-065-01",8,0,65,1,"2014-08-22 14:37:13","360","240","2014-08-23 14:36:18"
225,"2014-08-06_AA0017_r-071-02",2,0,71,2,"2014-10-15 02:50:58","60","240","2014-10-15 06:50:58"
226,"2014-08-27_AA0027_r-033-01",5,0,33,1,"2014-09-27 13:52:45","360","240","2014-09-28 13:51:51"
227,"2014-07-23_AA0012_r-047-03",9,0,47,3,"2014-09-07 07:52:47","60","240","2014-09-07 11:52:51"
228,"2014-07-16_AA0010_r-043-05",14,0,43,5,"2014-08-27 12:18:26","60","240","2014-08-27 16:18:29"
